time,series_id,torque_trial,speed2,torque2
0.11415410041809082,1,0.5,214,0.5130000000000001
0.12453055381774902,1,0.5,219,0.49500000000000005
0.13501667976379395,1,0.5,236,0.5040000000000001
0.0,2,0.5,98,0.48150000000000004
0.01022028923034668,2,0.5,0,0.48600000000000004
0.02083730697631836,2,0.5,54,0.49050000000000005
0.031195878982543945,2,0.5,71,0.48150000000000004
0.04149317741394043,2,0.5,82,0.49050000000000005
0.052025794982910156,2,0.5,109,0.49500000000000005
0.062447547912597656,2,0.5,120,0.5130000000000001
0.07278060913085938,2,0.5,137,0.47250000000000003
0.08289361000061035,2,0.5,175,0.49950000000000006
0.09327268600463867,2,0.5,208,0.5130000000000001
0.10349130630493164,2,0.5,225,0.49050000000000005
0.11438775062561035,2,0.5,225,0.49050000000000005
0.12460875511169434,2,0.5,236,0.49050000000000005
0.1350393295288086,2,0.5,252,0.5040000000000001
0.0,3,0.5,104,0.49050000000000005
0.010556221008300781,3,0.5,0,0.49050000000000005
0.020756244659423828,3,0.5,49,0.49950000000000006
0.030851364135742188,3,0.5,65,0.49950000000000006
0.04117751121520996,3,0.5,71,0.47700000000000004
0.05172252655029297,3,0.5,93,0.49500000000000005
0.062099456787109375,3,0.5,93,0.49500000000000005
0.07260727882385254,3,0.5,126,0.5085000000000001
0.08301925659179688,3,0.5,137,0.49950000000000006
0.09331083297729492,3,0.5,170,0.49500000000000005
0.10383391380310059,3,0.5,192,0.5085000000000001
0.11430501937866211,3,0.5,214,0.4545
0.12480688095092773,3,0.5,230,0.5130000000000001
0.13495826721191406,3,0.5,252,0.49050000000000005
0.0,4,0.5,0,0.0135
0.010406255722045898,4,0.5,109,0.47700000000000004
0.02115488052368164,4,0.5,10,0.49500000000000005
0.03149056434631348,4,0.5,65,0.49500000000000005
0.04167294502258301,4,0.5,93,0.48150000000000004
0.05228090286254883,4,0.5,115,0.48600000000000004
0.06239628791809082,4,0.5,142,0.49050000000000005
0.07300996780395508,4,0.5,164,0.49050000000000005
0.08344125747680664,4,0.5,186,0.49500000000000005
0.09387850761413574,4,0.5,197,0.49500000000000005
0.10435295104980469,4,0.5,219,0.49050000000000005
0.11464691162109375,4,0.5,241,0.47700000000000004
0.12511920928955078,4,0.5,269,0.5085000000000001
