time,series_id,torque_trial,speed2,torque2
0.031940460205078125,1,1.0,692,1.053
0.04241061210632324,1,1.0,878,1.1835
0.05286264419555664,1,1.0,1065,0.7785
0.0,2,1.0,0,0.0
0.01071929931640625,2,1.0,148,0.9810000000000001
0.021131515502929688,2,1.0,302,0.927
0.031324148178100586,2,1.0,472,0.9
0.04150056838989258,2,1.0,664,0.9495
0.052045345306396484,2,1.0,823,0.8190000000000001
0.062307119369506836,2,1.0,999,1.0350000000000001
0.0,3,1.0,0,-0.0135
0.010385990142822266,3,1.0,175,0.9450000000000001
0.02086186408996582,3,1.0,384,0.9855
0.0313565731048584,3,1.0,527,0.9
0.041730642318725586,3,1.0,708,1.0035
0.05229926109313965,3,1.0,867,1.0170000000000001
0.06254291534423828,3,1.0,1054,1.0575
0.0,4,1.0,164,0.9855
0.010206222534179688,4,1.0,373,0.9585
0.020597457885742188,4,1.0,549,0.9675
0.030806779861450195,4,1.0,549,0.9675
0.041074275970458984,4,1.0,714,0.8550000000000001
0.05145692825317383,4,1.0,911,0.765
0.06229352951049805,4,1.0,1082,1.0575
