time,series_id,torque_trial,speed1,speed2,torque1,torque2
0.09270000457763672,1,0.4,1653,1296,0.34650000000000003,0.4545
0.10337352752685547,1,0.4,1840,1417,0.41850000000000004,0.40950000000000003
0.11369657516479492,1,0.4,1840,1571,0.41850000000000004,0.432
0.12384819984436035,1,0.4,2005,1697,0.4005,0.36450000000000005
0.1343393325805664,1,0.4,2164,1845,0.4005,0.3285
0.14457368850708008,1,0.4,2296,1988,0.2745,0.342
0.1549060344696045,1,0.4,2471,2120,0.28350000000000003,0.30150000000000005
0.16498041152954102,1,0.4,2598,2279,0.333,0.3825
0.17574715614318848,1,0.4,2801,2416,0.48600000000000004,0.37350000000000005
0.18613195419311523,1,0.4,2993,2570,0.47250000000000003,0.378
0.0,2,0.4,159,148,0.36000000000000004,0.35100000000000003
0.010155916213989258,2,0.4,318,340,0.35100000000000003,0.387
0.02031683921813965,2,0.4,472,450,0.30150000000000005,0.41850000000000004
0.03044724464416504,2,0.4,642,450,0.4365,0.41850000000000004
0.04105854034423828,2,0.4,642,620,0.4365,0.30600000000000005
0.05126237869262695,2,0.4,818,774,0.31500000000000006,0.522
0.06174612045288086,2,0.4,988,917,0.45,0.441
0.07223844528198242,2,0.4,1164,1054,0.25200000000000006,0.28350000000000003
0.0825798511505127,2,0.4,1323,1197,0.333,0.3195
0.0929117202758789,2,0.4,1483,1345,0.387,0.31500000000000006
0.1034383773803711,2,0.4,1647,1494,0.378,0.4005
0.11368989944458008,2,0.4,1785,1625,0.3375,0.4365
0.12437176704406738,2,0.4,1972,1785,0.378,0.342
0.1346297264099121,2,0.4,2131,1917,0.261,0.405
0.14487576484680176,2,0.4,2340,2065,0.4365,0.42750000000000005
0.1550915241241455,2,0.4,2493,2186,0.396,0.396
0.1654796600341797,2,0.4,2675,2340,0.24750000000000003,0.30150000000000005
0.17612361907958984,2,0.4,2796,2482,0.28800000000000003,0.30600000000000005
0.18623828887939453,2,0.4,2933,2620,0.387,0.468
0.0,3,0.4,142,142,0.36000000000000004,0.35550000000000004
0.010388374328613281,3,0.4,291,318,0.36000000000000004,0.36450000000000005
0.020725250244140625,3,0.4,455,455,0.387,0.387
0.031333208084106445,3,0.4,642,593,0.3195,0.36900000000000005
0.04183793067932129,3,0.4,818,763,0.3195,0.31050000000000005
0.05215716361999512,3,0.4,972,889,0.27,0.42750000000000005
0.06235909461975098,3,0.4,1153,889,0.405,0.42750000000000005
0.07259440422058105,3,0.4,1153,1032,0.405,0.3375
0.08356404304504395,3,0.4,1312,1181,0.30150000000000005,0.48150000000000004
0.09380269050598145,3,0.4,1516,1329,0.34650000000000003,0.441
0.1040949821472168,3,0.4,1686,1461,0.41850000000000004,0.35100000000000003
0.1147451400756836,3,0.4,1856,1631,0.30600000000000005,0.25200000000000006
0.1252756118774414,3,0.4,2026,1741,0.468,0.28800000000000003
0.13548493385314941,3,0.4,2147,1900,0.324,0.4005
0.14596104621887207,3,0.4,2307,2048,0.36900000000000005,0.342
0.1566178798675537,3,0.4,2488,2169,0.34650000000000003,0.324
0.167100191116333,3,0.4,2636,2323,0.34650000000000003,0.35550000000000004
0.1776747703552246,3,0.4,2834,2449,0.432,0.3375
0.18825101852416992,3,0.4,2999,2592,0.30150000000000005,0.27
0.0,4,0.4,142,115,0.36450000000000005,0.35550000000000004
0.010703563690185547,4,0.4,313,252,0.3285,0.36000000000000004
0.020819902420043945,4,0.4,477,433,0.36450000000000005,0.387
0.030918359756469727,4,0.4,631,587,0.35100000000000003,0.42300000000000004
0.0414578914642334,4,0.4,791,730,0.333,0.2655
0.05188345909118652,4,0.4,972,867,0.25200000000000006,0.25650000000000006
0.06251764297485352,4,0.4,1137,1010,0.41850000000000004,0.3375
0.07295751571655273,4,0.4,1301,1170,0.36900000000000005,0.3195
0.08346438407897949,4,0.4,1455,1323,0.37350000000000005,0.28350000000000003
0.0938262939453125,4,0.4,1642,1455,0.324,0.42300000000000004
0.1042928695678711,4,0.4,1801,1609,0.3915,0.387
0.11476898193359375,4,0.4,1977,1746,0.36000000000000004,0.4365
0.12515020370483398,4,0.4,2147,1873,0.41850000000000004,0.34650000000000003
0.1355574131011963,4,0.4,2301,2043,0.36000000000000004,0.35100000000000003
0.14595627784729004,4,0.4,2438,2180,0.31050000000000005,0.4005
0.15653395652770996,4,0.4,2592,2329,0.27,0.342
0.1666250228881836,4,0.4,2724,2433,0.40950000000000003,0.3375
0.17729878425598145,4,0.4,2911,2592,0.31500000000000006,0.45
0.0,0,0.45,0,0,-0.0,0.0045000000000000005
0.010395288467407227,0,0.45,192,142,0.405,0.396
0.021093368530273438,0,0.45,368,296,0.41850000000000004,0.405
0.031342506408691406,0,0.45,554,505,0.35100000000000003,0.4455
0.041678428649902344,0,0.45,763,692,0.42750000000000005,0.49950000000000006
0.05223965644836426,0,0.45,966,845,0.37350000000000005,0.5040000000000001
0.062397003173828125,0,0.45,1142,1027,0.4365,0.3375
0.0725555419921875,0,0.45,1367,1192,0.459,0.45
0.0831594467163086,0,0.45,1560,1362,0.378,0.42750000000000005
0.09344100952148438,0,0.45,1752,1543,0.396,0.441
0.10403895378112793,0,0.45,1955,1730,0.4005,0.4365
0.11437058448791504,0,0.45,2114,1895,0.3375,0.3915
0.1246943473815918,0,0.45,2318,2070,0.36000000000000004,0.342
0.13513827323913574,0,0.45,2499,2224,0.34650000000000003,0.40950000000000003
0.145338773727417,0,0.45,2697,2422,0.279,0.441
0.15543556213378906,0,0.45,2927,2598,0.41400000000000003,0.4545
0.0,1,0.45,164,153,0.396,0.41400000000000003
0.010265350341796875,1,0.45,164,153,0.396,0.41400000000000003
0.02047896385192871,1,0.45,368,357,0.42750000000000005,0.40950000000000003
0.030963420867919922,1,0.45,587,510,0.459,0.37350000000000005
0.04112887382507324,1,0.45,785,681,0.31500000000000006,0.45
0.051569223403930664,1,0.45,977,851,0.36000000000000004,0.29700000000000004
0.061788082122802734,1,0.45,1192,1010,0.30600000000000005,0.6255000000000001
0.07235884666442871,1,0.45,1362,1208,0.2745,0.34650000000000003
0.08262109756469727,1,0.45,1543,1378,0.4635,0.49500000000000005
0.09324836730957031,1,0.45,1741,1549,0.48150000000000004,0.333
0.10398721694946289,1,0.45,1917,1741,0.3825,0.3915
0.11464047431945801,1,0.45,2136,1889,0.3915,0.41850000000000004
0.1250443458557129,1,0.45,2345,2048,0.49500000000000005,0.48600000000000004
0.13548803329467773,1,0.45,2543,2219,0.47250000000000003,0.40950000000000003
0.14572811126708984,1,0.45,2757,2378,0.3285,0.3825
0.15583324432373047,1,0.45,2889,2537,0.279,0.4365
0.0,2,0.45,186,175,0.4005,0.387
0.010404109954833984,2,0.45,340,357,0.42300000000000004,0.3825
0.02059316635131836,2,0.45,527,494,0.396,0.35100000000000003
0.030898332595825195,2,0.45,725,719,0.36900000000000005,0.48150000000000004
0.041107177734375,2,0.45,944,719,0.27,0.48150000000000004
0.05117511749267578,2,0.45,944,845,0.27,0.468
0.061670541763305664,2,0.45,1115,1027,0.531,0.5040000000000001
0.0725858211517334,2,0.45,1318,1208,0.47700000000000004,0.5985
0.08270549774169922,2,0.45,1499,1367,0.40950000000000003,0.441
0.09280943870544434,2,0.45,1724,1543,0.3825,0.42750000000000005
0.10327386856079102,2,0.45,1911,1730,0.396,0.5040000000000001
0.11386466026306152,2,0.45,2131,1895,0.342,0.35100000000000003
0.12435126304626465,2,0.45,2329,2092,0.36900000000000005,0.41400000000000003
0.13457798957824707,2,0.45,2548,2252,0.27,0.48600000000000004
0.1450197696685791,2,0.45,2697,2427,0.324,0.48600000000000004
0.15516185760498047,2,0.45,2872,2576,0.432,0.47250000000000003
0.0,3,0.45,0,0,-0.0,0.0
0.010158777236938477,3,0.45,203,142,0.387,0.40950000000000003
0.020351409912109375,3,0.45,406,280,0.37350000000000005,0.41850000000000004
0.030686140060424805,3,0.45,615,477,0.4635,0.45
0.04123282432556152,3,0.45,807,670,0.4005,0.35100000000000003
0.05208301544189453,3,0.45,994,812,0.5625,0.24300000000000002
0.06267023086547852,3,0.45,1224,977,0.40950000000000003,0.342
0.07305574417114258,3,0.45,1433,1192,0.41850000000000004,0.225
0.0837559700012207,3,0.45,1620,1334,0.41400000000000003,0.30600000000000005
0.09409165382385254,3,0.45,1856,1505,0.3825,0.4455
0.10442423820495605,3,0.45,2037,1686,0.35100000000000003,0.522
0.11455655097961426,3,0.45,2252,1845,0.4005,0.3825
0.12511038780212402,3,0.45,2433,2037,0.468,0.405
0.13556313514709473,3,0.45,2603,2180,0.4545,0.49500000000000005
0.14582371711730957,3,0.45,2785,2180,0.30600000000000005,0.49500000000000005
0.1562514305114746,3,0.45,2785,2373,0.30600000000000005,0.3825
0.16649293899536133,3,0.45,2977,2543,0.45,0.41850000000000004
0.0,4,0.45,181,153,0.37350000000000005,0.405
0.010593175888061523,4,0.45,373,280,0.4005,0.40950000000000003
0.021053552627563477,4,0.45,593,483,0.42300000000000004,0.3375
0.03148341178894043,4,0.45,780,670,0.522,0.48600000000000004
0.04199671745300293,4,0.45,994,812,0.47700000000000004,0.4545
0.052179813385009766,4,0.45,1186,994,0.405,0.6030000000000001
0.062441110610961914,4,0.45,1362,1164,0.49950000000000006,0.25200000000000006
0.07280373573303223,4,0.45,1576,1334,0.459,0.441
