trajectory_num,mode,time,target,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
9,go,0.710000000000111,"(np.float64(0.0), np.float64(0.0))",-0.006935840642308081,-0.05378886095239947,4.585095475365384,-1.0574148827233423,-0.0018943624160568844,-0.010777079383996285,-0.20317952241814885,0.029608287494315204,1.313899583654827e-05,0.0005796868244587471
9,go,0.7200000000001125,"(np.float64(0.0), np.float64(0.0))",-0.006941763102912204,-0.05374619178693485,4.585076845843871,-1.0575222925464578,-0.0018313968711361822,-0.010707536539047538,-0.2031736711865644,0.029625487204889646,1.2713123226842006e-05,0.0005754893123932615
9,go,0.7300000000001141,"(np.float64(0.0), np.float64(0.0))",-0.00694947505348062,-0.05370260874655016,4.585058817280545,-1.057629049954121,-0.0017753928124089112,-0.010647084576189658,-0.2031673230425527,0.029640788494820144,1.2338048059964526e-05,0.000571776217286542
9,go,0.7400000000001157,"(np.float64(0.0), np.float64(0.0))",-0.006955459133102802,-0.05365668989080961,4.585041298366719,-1.0577352529340125,-0.0017298015526926295,-0.010596733536398445,-0.20316062409899593,0.029654701610306616,1.2031564008131357e-05,0.0005685856452180736
9,go,0.7500000000001172,"(np.float64(0.0), np.float64(0.0))",-0.006958625162722447,-0.05360807341481207,4.585024183653952,-1.0578409994649882,-0.0016945057031444403,-0.010555677632792823,-0.2031536839707438,0.029667624608364633,1.1791430024277595e-05,0.0005658695414818473
9,go,0.7600000000001188,"(np.float64(0.0), np.float64(0.0))",-0.006958945089926705,-0.053556942267308325,4.585007376879516,-1.0579463752346228,-0.0016680253537515544,-0.010522388544891372,-0.2031465821469778,0.02967985538996118,1.1607696845362635e-05,0.0005635469558129336
9,go,0.7700000000001204,"(np.float64(0.0), np.float64(0.0))",-0.006956805130082873,-0.05350370353189804,4.584990798810381,-1.058051449680206,-0.0016485458115672257,-0.010495210876294679,-0.2031393747802797,0.029691610048182396,1.1468611959087509e-05,0.0005615326512300223
9,go,0.7800000000001219,"(np.float64(0.0), np.float64(0.0))",-0.006952702151257027,-0.05344881216512708,4.5849743880310525,-1.0581562763093413,-0.0016343662390504827,-0.010472644808845312,-0.20313210068437657,0.0297030414491002,1.1363261666188147e-05,0.0005597504252600662
9,go,0.7900000000001235,"(np.float64(0.0), np.float64(0.0))",-0.006947109555415043,-0.05339268600788074,4.584958098828437,-1.0582608948780825,-0.0016240638753059207,-0.010453450575530897,-0.20312478618026858,0.02971425545486412,1.1282549666742145e-05,0.0005581378042782214
9,go,0.8000000000001251,"(np.float64(0.0), np.float64(0.0))",-0.006940426742969288,-0.05333567313663033,4.58494189819169,-1.0583653341029433,-0.0016165232507145012,-0.010436660552610904,-0.2031174488061009,0.029725324006828854,1.1219361199890571e-05,0.0005566463158720188
9,go,0.8100000000001266,"(np.float64(0.0), np.float64(0.0))",-0.006932968548298108,-0.05327804660858984,4.584925762854797,-1.0584696142556362,-0.0016109068362884446,-0.01042154940134434,-0.20311010005265223,0.029736295151986537,1.1168366430226194e-05,0.0005552397947385453
9,go,0.8200000000001282,"(np.float64(0.0), np.float64(0.0))",-0.0069249722704904995,-0.053220011862354054,4.58490967675432,-1.0585737493721235,-0.001606605583101726,-0.010407589867853305,-0.2031027473234579,0.02974720045083975,1.1125699112594673e-05,0.0005538920562256687
9,go,0.8300000000001297,"(np.float64(0.0), np.float64(0.0))",-0.006916610986160057,-0.053161718652509043,4.584893629000397,-1.0586777490096893,-0.0016031877253776705,-0.010394408111419744,-0.20309539530687268,0.029758060297458214,1.108862583422415e-05,0.0005525845995786543
9,go,0.8400000000001313,"(np.float64(0.0), np.float64(0.0))",-0.006908007691123441,-0.05310327339689963,4.584877612333436,-1.0587816195819948,-0.0016003536727022558,-0.010381744620085297,-0.2030880469173237,0.029768887651901735,1.105525547954483e-05,0.0005513046228971814
9,go,0.8500000000001329,"(np.float64(0.0), np.float64(0.0))",-0.006899247906749635,-0.05304475010091664,4.584861621990367,-1.0588853653397325,-0.0015978994472904558,-0.01036942259874191,-0.20308070392938118,0.029779690606429564,1.1024304416915076e-05,0.0005500434304410622
9,go,0.8600000000001344,"(np.float64(0.0), np.float64(0.0))",-0.006890389968531652,-0.052986199252677,4.584845654894114,-1.058988989071923,-0.0015956885659082,-0.010357323669571926,-0.20307336739767717,0.029790474118049304,1.0994916487434517e-05,0.0005487952156804058
9,go,0.870000000000136,"(np.float64(0.0), np.float64(0.0))",-0.006881472975194423,-0.05292765469211368,4.584829709087084,-1.059092492596336,-0.0015936312084860545,-0.010345369865824815,-0.20306603793042705,0.02980124115846533,1.0966530093623214e-05,0.0005475561639205743
9,go,0.8800000000001376,"(np.float64(0.0), np.float64(0.0))",-0.00687252269820339,-0.05286913871859001,4.584813783342912,-1.0591958770958056,-0.001591669222736069,-0.010333510663742291,-0.2030587158646492,0.029811993464839676,1.0938782861285381e-05,0.0005463238087314203
9,go,0.8900000000001391,"(np.float64(0.0), np.float64(0.0))",-0.006863555847425001,-0.05281066577953302,4.584797876905075,-1.0592991433447996,-0.001589765581267677,-0.010321713859396994,-0.20305140137648048,0.02982273202189279,1.0911444851344769e-05,0.0005450965809005886
9,go,0.9000000000001407,"(np.float64(0.0), np.float64(0.0))",-0.006854583077163253,-0.05275224507144026,4.584781989313855,-1.0594022918595234,-0.001587897118128019,-0.010309959279070668,-0.20304409454934158,0.02983345736622082,1.088437271419662e-05,0.0005438734985661054
9,go,0.9100000000001423,"(np.float64(0.0), np.float64(0.0))",-0.006845611061373444,-0.05269388233670387,4.584766120293647,-1.0595053229957556,-0.001586049615124076,-0.010298234521296648,-0.2030367954151844,0.02984416977488706,1.0857478789180469e-05,0.0005426539581409875
